# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	94668	95294	+							EYF70_RS00390	627		old_locus_tag=EYF70_00390
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	94668	95294	+	WP_174800381.1	WP_174800381.1		outer membrane protein assembly factor BamE			EYF70_RS00390	627	208	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	95340	96149	+					dapB		EYF70_RS00395	810		old_locus_tag=EYF70_00395
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	95340	96149	+	WP_131143621.1	WP_131143621.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		EYF70_RS00395	810	269	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	96165	96833	+							EYF70_RS00400	669		old_locus_tag=EYF70_00400
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	96165	96833	+	WP_131143622.1	WP_131143622.1		MotA/TolQ/ExbB proton channel family protein			EYF70_RS00400	669	222	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	96847	97269	+							EYF70_RS00405	423		old_locus_tag=EYF70_00405
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	96847	97269	+	WP_131143623.1	WP_131143623.1		biopolymer transporter ExbD			EYF70_RS00405	423	140	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	97269	97595	+							EYF70_RS00410	327		old_locus_tag=EYF70_00410
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	97269	97595	+	WP_131143624.1	WP_131143624.1		barstar family protein			EYF70_RS00410	327	108	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	97698	98489	-					map		EYF70_RS00415	792		old_locus_tag=EYF70_00415
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	97698	98489	-	WP_131143625.1	WP_131143625.1		type I methionyl aminopeptidase	map		EYF70_RS00415	792	263	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	98482	98715	-							EYF70_RS00420	234		old_locus_tag=EYF70_00420
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	98482	98715	-	WP_131143626.1	WP_131143626.1		ParD-like family protein			EYF70_RS00420	234	77	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	98825	99190	-							EYF70_RS00425	366		old_locus_tag=EYF70_00425
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	98825	99190	-	WP_131143627.1	WP_131143627.1		VOC family protein			EYF70_RS00425	366	121	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	99301	101154	-							EYF70_RS00430	1854		old_locus_tag=EYF70_00430
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	99301	101154	-	WP_131143628.1	WP_131143628.1		prolyl oligopeptidase family serine peptidase			EYF70_RS00430	1854	617	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	101267	102028	-							EYF70_RS00435	762		old_locus_tag=EYF70_00435
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	101267	102028	-	WP_131143629.1	WP_131143629.1		helix-turn-helix transcriptional regulator			EYF70_RS00435	762	253	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	102137	104791	+					leuS		EYF70_RS00440	2655		old_locus_tag=EYF70_00440
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	102137	104791	+	WP_131143630.1	WP_131143630.1		leucine--tRNA ligase	leuS		EYF70_RS00440	2655	884	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	104797	105492	+					lptE		EYF70_RS00445	696		old_locus_tag=EYF70_00445
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	104797	105492	+	WP_131143631.1	WP_131143631.1		LPS assembly lipoprotein LptE	lptE		EYF70_RS00445	696	231	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	105494	106510	+					holA		EYF70_RS00450	1017		old_locus_tag=EYF70_00450
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	105494	106510	+	WP_131143632.1	WP_131143632.1		DNA polymerase III subunit delta	holA		EYF70_RS00450	1017	338	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	106516	107793	+							EYF70_RS00455	1278		old_locus_tag=EYF70_00455
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	106516	107793	+	WP_131143633.1	WP_131143633.1		glutamate-5-semialdehyde dehydrogenase			EYF70_RS00455	1278	425	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	107852	108280	+							EYF70_RS00460	429		old_locus_tag=EYF70_00460
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	107852	108280	+	WP_131143634.1	WP_131143634.1		CopD family protein			EYF70_RS00460	429	142	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	108466	109701	+							EYF70_RS00465	1236		old_locus_tag=EYF70_00465
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	108466	109701	+	WP_131148810.1	WP_131148810.1		class I SAM-dependent RNA methyltransferase			EYF70_RS00465	1236	411	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	109754	111031	+							EYF70_RS00470	1278		old_locus_tag=EYF70_00470
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	109754	111031	+	WP_131143635.1	WP_131143635.1		multidrug effflux MFS transporter			EYF70_RS00470	1278	425	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	111227	113440	+							EYF70_RS00475	2214		old_locus_tag=EYF70_00475
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	111227	113440	+	WP_229420644.1	WP_229420644.1		HDOD domain-containing protein			EYF70_RS00475	2214	737	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	113443	115656	+							EYF70_RS00480	2214		old_locus_tag=EYF70_00480
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	113443	115656	+	WP_229420645.1	WP_229420645.1		EAL domain-containing protein			EYF70_RS00480	2214	737	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	115663	117225	+							EYF70_RS00485	1563		old_locus_tag=EYF70_00485
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	115663	117225	+	WP_131143637.1	WP_131143637.1		SEL1-like repeat protein			EYF70_RS00485	1563	520	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	117503	118315	+							EYF70_RS00490	813		old_locus_tag=EYF70_00490
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	117503	118315	+	WP_131143638.1	WP_131143638.1		flagellin FliC			EYF70_RS00490	813	270	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	118335	119498	-							EYF70_RS00495	1164		old_locus_tag=EYF70_00495
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	118335	119498	-	WP_131143639.1	WP_131143639.1		alpha/beta fold hydrolase			EYF70_RS00495	1164	387	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	119636	120673	+							EYF70_RS00500	1038		old_locus_tag=EYF70_00500
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	119636	120673	+	WP_131143640.1	WP_131143640.1		TraB/GumN family protein			EYF70_RS00500	1038	345	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	121357	123516	+					vgrG		EYF70_RS00505	2160		old_locus_tag=EYF70_00505
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	121357	123516	+	WP_229420646.1	WP_229420646.1		type VI secretion system tip protein VgrG	vgrG		EYF70_RS00505	2160	719	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	123518	124981	+							EYF70_RS00510	1464		old_locus_tag=EYF70_00510
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	123518	124981	+	WP_165497540.1	WP_165497540.1		DUF2169 domain-containing protein			EYF70_RS00510	1464	487	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	124996	130074	+							EYF70_RS00515	5079		old_locus_tag=EYF70_00515
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	124996	130074	+	WP_131143642.1	WP_131143642.1		DUF4150 domain-containing protein			EYF70_RS00515	5079	1692	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	130198	130656	+							EYF70_RS00520	459		old_locus_tag=EYF70_00520
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	130198	130656	+	WP_131143643.1	WP_131143643.1		hypothetical protein			EYF70_RS00520	459	152	
gene	pseudogene	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	130779	131066	+							EYF70_RS00525	288		partial;pseudo;old_locus_tag=EYF70_00525
CDS	without_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	130779	131066	+				transposase			EYF70_RS00525	288		partial;pseudo
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	131272	131844	+							EYF70_RS00530	573		old_locus_tag=EYF70_00530
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	131272	131844	+	WP_131143644.1	WP_131143644.1		hypothetical protein			EYF70_RS00530	573	190	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	132299	133192	+							EYF70_RS00535	894		old_locus_tag=EYF70_00535
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	132299	133192	+	WP_131143645.1	WP_131143645.1		hypothetical protein			EYF70_RS00535	894	297	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	134014	134814	+							EYF70_RS00540	801		old_locus_tag=EYF70_00540
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	134014	134814	+	WP_131143646.1	WP_131143646.1		hypothetical protein			EYF70_RS00540	801	266	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	135325	135831	+							EYF70_RS00545	507		old_locus_tag=EYF70_00545
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	135325	135831	+	WP_131143647.1	WP_131143647.1		hypothetical protein			EYF70_RS00545	507	168	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	136307	136807	+							EYF70_RS00550	501		old_locus_tag=EYF70_00550
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	136307	136807	+	WP_131143648.1	WP_131143648.1		hypothetical protein			EYF70_RS00550	501	166	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	137223	139973	-							EYF70_RS00555	2751		old_locus_tag=EYF70_00555
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	137223	139973	-	WP_131143649.1	WP_131143649.1		TonB-dependent receptor			EYF70_RS00555	2751	916	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	140279	140863	+							EYF70_RS00560	585		old_locus_tag=EYF70_00560
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	140279	140863	+	WP_131143650.1	WP_131143650.1		TetR/AcrR family transcriptional regulator			EYF70_RS00560	585	194	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	141027	141593	+							EYF70_RS00565	567		old_locus_tag=EYF70_00565
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	141027	141593	+	WP_131143651.1	WP_131143651.1		DUF308 domain-containing protein			EYF70_RS00565	567	188	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	141782	142378	+							EYF70_RS00570	597		old_locus_tag=EYF70_00570
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	141782	142378	+	WP_131143652.1	WP_131143652.1		hypothetical protein			EYF70_RS00570	597	198	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	142513	142971	+							EYF70_RS00575	459		old_locus_tag=EYF70_00575
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	142513	142971	+	WP_131143653.1	WP_131143653.1		SMI1/KNR4 family protein			EYF70_RS00575	459	152	
gene	tRNA	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	143117	143190	+							EYF70_RS00580	74		old_locus_tag=EYF70_00580
tRNA		GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	143117	143190	+				tRNA-Gly			EYF70_RS00580	74		anticodon=CCC
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	143271	143594	+							EYF70_RS00585	324		old_locus_tag=EYF70_00585
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	143271	143594	+	WP_131143654.1	WP_131143654.1		hypothetical protein			EYF70_RS00585	324	107	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	143680	145698	+							EYF70_RS00590	2019		old_locus_tag=EYF70_00590
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	143680	145698	+	WP_131143655.1	WP_131143655.1		TonB-dependent receptor			EYF70_RS00590	2019	672	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	145829	146623	+							EYF70_RS00595	795		old_locus_tag=EYF70_00595
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	145829	146623	+	WP_131143656.1	WP_131143656.1		DUF2971 domain-containing protein			EYF70_RS00595	795	264	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	146757	146939	+							EYF70_RS00600	183		old_locus_tag=EYF70_00600
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	146757	146939	+	WP_131143657.1	WP_131143657.1		DUF3606 domain-containing protein			EYF70_RS00600	183	60	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	147022	147381	+							EYF70_RS00605	360		old_locus_tag=EYF70_00605
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	147022	147381	+	WP_131143658.1	WP_131143658.1		hypothetical protein			EYF70_RS00605	360	119	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	147345	147848	-							EYF70_RS00610	504		old_locus_tag=EYF70_00610
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	147345	147848	-	WP_131143659.1	WP_131143659.1		hypothetical protein			EYF70_RS00610	504	167	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	147879	149060	-							EYF70_RS00615	1182		old_locus_tag=EYF70_00615
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	147879	149060	-	WP_131143660.1	WP_131143660.1		GAF domain-containing sensor histidine kinase			EYF70_RS00615	1182	393	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	149203	149883	+					trmB		EYF70_RS00620	681		old_locus_tag=EYF70_00620
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	149203	149883	+	WP_131148813.1	WP_131148813.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		EYF70_RS00620	681	226	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	149985	150896	-							EYF70_RS00625	912		old_locus_tag=EYF70_00625
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	149985	150896	-	WP_131143661.1	WP_131143661.1		EamA family transporter			EYF70_RS00625	912	303	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	151191	152147	+							EYF70_RS00630	957		old_locus_tag=EYF70_00630
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	151191	152147	+	WP_131143662.1	WP_131143662.1		AraC family transcriptional regulator			EYF70_RS00630	957	318	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	152196	154016	-					recQ		EYF70_RS00635	1821		old_locus_tag=EYF70_00635
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	152196	154016	-	WP_131143663.1	WP_131143663.1		DNA helicase RecQ	recQ		EYF70_RS00635	1821	606	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	154094	154927	-							EYF70_RS00640	834		old_locus_tag=EYF70_00640
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	154094	154927	-	WP_131143664.1	WP_131143664.1		undecaprenyl-diphosphate phosphatase			EYF70_RS00640	834	277	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	155181	155528	+							EYF70_RS00645	348		old_locus_tag=EYF70_00645
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	155181	155528	+	WP_131143665.1	WP_131143665.1		hypothetical protein			EYF70_RS00645	348	115	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	155544	157910	-							EYF70_RS00650	2367		old_locus_tag=EYF70_00650
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	155544	157910	-	WP_131143666.1	WP_131143666.1		TonB-dependent receptor			EYF70_RS00650	2367	788	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	158036	159187	-							EYF70_RS00655	1152		old_locus_tag=EYF70_00655
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	158036	159187	-	WP_131143667.1	WP_131143667.1		glycoside hydrolase family 88 protein			EYF70_RS00655	1152	383	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	159706	161625	+							EYF70_RS00660	1920		old_locus_tag=EYF70_00660
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	159706	161625	+	WP_131143668.1	WP_131143668.1		beta-glucuronidase			EYF70_RS00660	1920	639	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	161639	163879	+					bglX		EYF70_RS00665	2241		old_locus_tag=EYF70_00665
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	161639	163879	+	WP_131143669.1	WP_131143669.1		beta-glucosidase BglX	bglX		EYF70_RS00665	2241	746	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	163876	165216	+					gudD		EYF70_RS00670	1341		old_locus_tag=EYF70_00670
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	163876	165216	+	WP_131143670.1	WP_131143670.1		glucarate dehydratase	gudD		EYF70_RS00670	1341	446	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	165216	166259	+							EYF70_RS00675	1044		old_locus_tag=EYF70_00675
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	165216	166259	+	WP_131143671.1	WP_131143671.1		LacI family DNA-binding transcriptional regulator			EYF70_RS00675	1044	347	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	166266	166523	-							EYF70_RS00680	258		old_locus_tag=EYF70_00680
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	166266	166523	-	WP_131143672.1	WP_131143672.1		YkgJ family cysteine cluster protein			EYF70_RS00680	258	85	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	166567	167787	-							EYF70_RS00685	1221		old_locus_tag=EYF70_00685
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	166567	167787	-	WP_131143673.1	WP_131143673.1		DUF445 domain-containing protein			EYF70_RS00685	1221	406	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	167922	168143	+							EYF70_RS00690	222		old_locus_tag=EYF70_00690
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	167922	168143	+	WP_131143674.1	WP_131143674.1		hypothetical protein			EYF70_RS00690	222	73	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	168306	168938	+							EYF70_RS00695	633		old_locus_tag=EYF70_00695
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	168306	168938	+	WP_131143675.1	WP_131143675.1		TetR/AcrR family transcriptional regulator			EYF70_RS00695	633	210	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	169084	169737	+							EYF70_RS00700	654		old_locus_tag=EYF70_00700
