# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	82989	83255	-				transposase			CR152_RS00405	267		partial;pseudo
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	83311	84690	-							CR152_RS00410	1380		old_locus_tag=CR152_00415
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	83311	84690	-	WP_157778261.1	WP_157778261.1		thioredoxin family protein			CR152_RS00410	1380	459	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	84800	86647	+							CR152_RS00415	1848		old_locus_tag=CR152_00420
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	84800	86647	+	WP_167399854.1	WP_167399854.1		AsmA family protein			CR152_RS00415	1848	615	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	86769	87587	+							CR152_RS00420	819		old_locus_tag=CR152_00425
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	86769	87587	+	WP_099872778.1	WP_099872778.1		hypothetical protein			CR152_RS00420	819	272	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	87604	88425	-					nudC		CR152_RS00425	822		old_locus_tag=CR152_00430
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	87604	88425	-	WP_099872781.1	WP_099872781.1		NAD(+) diphosphatase	nudC		CR152_RS00425	822	273	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	88652	89656	+							CR152_RS00430	1005		old_locus_tag=CR152_00435
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	88652	89656	+	WP_099872784.1	WP_099872784.1		glycosyltransferase family 9 protein			CR152_RS00430	1005	334	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	89962	91029	-							CR152_RS00435	1068		old_locus_tag=CR152_00440
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	89962	91029	-	WP_099881852.1	WP_099881852.1		glycosyltransferase family 9 protein			CR152_RS00435	1068	355	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	91104	91910	-							CR152_RS33960	807		old_locus_tag=CR152_00445
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	91104	91910	-	WP_099872787.1	WP_099872787.1		glycosyltransferase family 2 protein			CR152_RS33960	807	268	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	91907	92524	-							CR152_RS33965	618		old_locus_tag=CR152_00450
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	91907	92524	-	WP_099872790.1	WP_099872790.1		DUF4254 domain-containing protein			CR152_RS33965	618	205	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	92613	92813	-							CR152_RS00450	201		old_locus_tag=CR152_00455
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	92613	92813	-	WP_099872793.1	WP_099872793.1		DUF2795 domain-containing protein			CR152_RS00450	201	66	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	92894	94114	-							CR152_RS00455	1221		old_locus_tag=CR152_00460
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	92894	94114	-	WP_099872795.1	WP_099872795.1		aminotransferase class V-fold PLP-dependent enzyme			CR152_RS00455	1221	406	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	94906	96264	+							CR152_RS00460	1359		old_locus_tag=CR152_00465
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	94906	96264	+	WP_157778262.1	WP_157778262.1		NAD(P)/FAD-dependent oxidoreductase			CR152_RS00460	1359	452	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	96512	99808	+							CR152_RS00465	3297		old_locus_tag=CR152_00470
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	96512	99808	+	WP_099872801.1	WP_099872801.1		AAA domain-containing protein			CR152_RS00465	3297	1098	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	100087	100620	+							CR152_RS00470	534		old_locus_tag=CR152_00475
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	100087	100620	+	WP_157778263.1	WP_157778263.1		isochorismatase family protein			CR152_RS00470	534	177	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	100629	101486	-							CR152_RS00475	858		old_locus_tag=CR152_00480
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	100629	101486	-	WP_157778264.1	WP_157778264.1		DUF2306 domain-containing protein			CR152_RS00475	858	285	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	101635	102693	+							CR152_RS00480	1059		old_locus_tag=CR152_00485
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	101635	102693	+	WP_099872806.1	WP_099872806.1		histidine kinase			CR152_RS00480	1059	352	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	102690	103460	+							CR152_RS00485	771		old_locus_tag=CR152_00490
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	102690	103460	+	WP_099872809.1	WP_099872809.1		LytTR family DNA-binding domain-containing protein			CR152_RS00485	771	256	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	103479	103841	-							CR152_RS00490	363		old_locus_tag=CR152_00495
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	103479	103841	-	WP_099872811.1	WP_099872811.1		VOC family protein			CR152_RS00490	363	120	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	103897	105213	-							CR152_RS00495	1317		old_locus_tag=CR152_00500
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	103897	105213	-	WP_099881853.1	WP_099881853.1		aminopeptidase P N-terminal domain-containing protein			CR152_RS00495	1317	438	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	105213	106088	-							CR152_RS00500	876		old_locus_tag=CR152_00505
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	105213	106088	-	WP_167399855.1	WP_167399855.1		DMT family transporter			CR152_RS00500	876	291	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	106185	107051	+							CR152_RS00505	867		old_locus_tag=CR152_00510
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	106185	107051	+	WP_099872815.1	WP_099872815.1		LysR substrate-binding domain-containing protein			CR152_RS00505	867	288	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	107147	107842	-							CR152_RS00510	696		old_locus_tag=CR152_00515
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	107147	107842	-	WP_099872817.1	WP_099872817.1		glutathione S-transferase family protein			CR152_RS00510	696	231	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	108353	109246	+							CR152_RS00515	894		old_locus_tag=CR152_00520
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	108353	109246	+	WP_099872820.1	WP_099872820.1		cytochrome c			CR152_RS00515	894	297	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	109388	111523	+							CR152_RS00520	2136		old_locus_tag=CR152_00525
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	109388	111523	+	WP_157778265.1	WP_157778265.1		DNRLRE domain-containing protein			CR152_RS00520	2136	711	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	111593	112414	+							CR152_RS00525	822		old_locus_tag=CR152_00530
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	111593	112414	+	WP_157778266.1	WP_157778266.1		tetratricopeptide repeat protein			CR152_RS00525	822	273	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	112540	113046	-					ssb		CR152_RS00530	507		old_locus_tag=CR152_00535
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	112540	113046	-	WP_054265190.1	WP_054265190.1		single-stranded DNA-binding protein	ssb		CR152_RS00530	507	168	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	113379	116225	+					uvrA		CR152_RS00535	2847		old_locus_tag=CR152_00540
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	113379	116225	+	WP_099872826.1	WP_099872826.1		excinuclease ABC subunit UvrA	uvrA		CR152_RS00535	2847	948	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	116234	116722	+							CR152_RS00540	489		old_locus_tag=CR152_00545
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	116234	116722	+	WP_099872828.1	WP_099872828.1		shikimate kinase			CR152_RS00540	489	162	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	116784	117785	-							CR152_RS00545	1002		old_locus_tag=CR152_00550
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	116784	117785	-	WP_099872829.1	WP_099872829.1		Rpn family recombination-promoting nuclease/putative transposase			CR152_RS00545	1002	333	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	117870	119246	-							CR152_RS00550	1377		old_locus_tag=CR152_00555
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	117870	119246	-	WP_229413229.1	WP_229413229.1		efflux transporter outer membrane subunit			CR152_RS00550	1377	458	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	119243	120442	-							CR152_RS00555	1200		old_locus_tag=CR152_00560
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	119243	120442	-	WP_099872834.1	WP_099872834.1		HlyD family secretion protein			CR152_RS00555	1200	399	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	120446	122122	-							CR152_RS00560	1677		old_locus_tag=CR152_00565
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	120446	122122	-	WP_099872836.1	WP_099872836.1		MFS transporter			CR152_RS00560	1677	558	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	122296	124161	-							CR152_RS00565	1866		old_locus_tag=CR152_00570
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	122296	124161	-	WP_099872838.1	WP_099872838.1		phosphoenolpyruvate carboxykinase (GTP)			CR152_RS00565	1866	621	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	124540	125532	+							CR152_RS00570	993		old_locus_tag=CR152_00575
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	124540	125532	+	WP_099872840.1	WP_099872840.1		D-2-hydroxyacid dehydrogenase family protein			CR152_RS00570	993	330	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	125563	126327	-							CR152_RS00575	765		old_locus_tag=CR152_00580
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	125563	126327	-	WP_099872841.1	WP_099872841.1		L-asparaginase			CR152_RS00575	765	254	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	126479	126964	+							CR152_RS00580	486		old_locus_tag=CR152_00585
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	126479	126964	+	WP_099872843.1	WP_099872843.1		asparaginase domain-containing protein			CR152_RS00580	486	161	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	127100	127996	-							CR152_RS00585	897		old_locus_tag=CR152_00590
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	127100	127996	-	WP_099872845.1	WP_099872845.1		recombination-associated protein RdgC			CR152_RS00585	897	298	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	128144	129154	-					dinB		CR152_RS00590	1011		old_locus_tag=CR152_00595
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	128144	129154	-	WP_229413230.1	WP_229413230.1		DNA polymerase IV	dinB		CR152_RS00590	1011	336	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	129487	130164	-							CR152_RS00595	678		old_locus_tag=CR152_00600
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	129487	130164	-	WP_229413231.1	WP_229413231.1		TetR/AcrR family transcriptional regulator			CR152_RS00595	678	225	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	130463	131374	+							CR152_RS00600	912		old_locus_tag=CR152_00605
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	130463	131374	+	WP_099872849.1	WP_099872849.1		triacylglycerol lipase			CR152_RS00600	912	303	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	131385	132302	+							CR152_RS00605	918		old_locus_tag=CR152_00610
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	131385	132302	+	WP_099872851.1	WP_099872851.1		lipase chaperone			CR152_RS00605	918	305	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	132394	134217	-							CR152_RS00610	1824		old_locus_tag=CR152_00615
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	132394	134217	-	WP_099872854.1	WP_099872854.1		S8 family serine peptidase			CR152_RS00610	1824	607	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	135029	137248	-							CR152_RS00615	2220		old_locus_tag=CR152_00620
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	135029	137248	-	WP_099872856.1	WP_099872856.1		TonB-dependent receptor			CR152_RS00615	2220	739	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	137473	138330	-							CR152_RS00620	858		old_locus_tag=CR152_00625
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	137473	138330	-	WP_099872860.1	WP_099872860.1		helix-turn-helix domain-containing protein			CR152_RS00620	858	285	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	138466	139299	-							CR152_RS00625	834		old_locus_tag=CR152_00630
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	138466	139299	-	WP_099872862.1	WP_099872862.1		alpha/beta hydrolase			CR152_RS00625	834	277	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	139384	140664	-							CR152_RS00630	1281		old_locus_tag=CR152_00635
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	139384	140664	-	WP_099872864.1	WP_099872864.1		glycerate kinase			CR152_RS00630	1281	426	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	140768	142900	+							CR152_RS00635	2133		old_locus_tag=CR152_00640
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	140768	142900	+	WP_229413232.1	WP_229413232.1		S9 family peptidase			CR152_RS00635	2133	710	
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	143059	143134	+							CR152_RS00640	76		old_locus_tag=CR152_00645
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	143059	143134	+				tRNA-Val			CR152_RS00640	76		anticodon=TAC
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	143183	143259	+							CR152_RS00645	77		old_locus_tag=CR152_00650
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	143183	143259	+				tRNA-Asp			CR152_RS00645	77		anticodon=GTC
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	143335	144420	+							CR152_RS00650	1086		old_locus_tag=CR152_00655
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	143335	144420	+	WP_099872867.1	WP_099872867.1		hypothetical protein			CR152_RS00650	1086	361	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	144411	145040	+							CR152_RS00655	630		old_locus_tag=CR152_00660
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	144411	145040	+	WP_099872870.1	WP_099872870.1		ATP-binding cassette domain-containing protein			CR152_RS00655	630	209	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	145082	146242	-							CR152_RS00660	1161		old_locus_tag=CR152_00665
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	145082	146242	-	WP_099872876.1	WP_099872876.1		GGDEF domain-containing protein			CR152_RS00660	1161	386	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	146500	146982	+							CR152_RS00665	483		old_locus_tag=CR152_00670
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	146500	146982	+	WP_054265216.1	WP_054265216.1		cyclic nucleotide-binding domain-containing protein			CR152_RS00665	483	160	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	146979	148097	+							CR152_RS00670	1119		old_locus_tag=CR152_00675
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	146979	148097	+	WP_099872879.1	WP_099872879.1		AI-2E family transporter			CR152_RS00670	1119	372	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	148066	150924	-							CR152_RS00675	2859		old_locus_tag=CR152_00680
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	148066	150924	-	WP_099872882.1	WP_099872882.1		EAL domain-containing protein			CR152_RS00675	2859	952	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	151122	153326	-							CR152_RS00680	2205		old_locus_tag=CR152_00685
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	151122	153326	-	WP_229413233.1	WP_229413233.1		YgiQ family radical SAM protein			CR152_RS00680	2205	734	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	153565	153936	-							CR152_RS00685	372		old_locus_tag=CR152_00690
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	153565	153936	-	WP_099872887.1	WP_099872887.1		DUF4404 family protein			CR152_RS00685	372	123	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	153947	154159	-							CR152_RS00690	213		old_locus_tag=CR152_00695
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	153947	154159	-	WP_099872889.1	WP_099872889.1		VF530 family protein			CR152_RS00690	213	70	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	154273	154671	-							CR152_RS00695	399		old_locus_tag=CR152_00700
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	154273	154671	-	WP_099872891.1	WP_099872891.1		SLOG family protein			CR152_RS00695	399	132	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	154769	155335	-							CR152_RS00700	567		old_locus_tag=CR152_00705
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	154769	155335	-	WP_157778267.1	WP_157778267.1		metal-dependent hydrolase			CR152_RS00700	567	188	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	155323	155598	-							CR152_RS32600	276		
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	155323	155598	-	WP_157778268.1	WP_157778268.1		hypothetical protein			CR152_RS32600	276	91	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	155621	156262	-							CR152_RS00705	642		old_locus_tag=CR152_00710
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	155621	156262	-	WP_099872895.1	WP_099872895.1		hypothetical protein			CR152_RS00705	642	213	
